states,dates,delta_confirmed,delta_deceased,delta_recovered,delta_tested,delta_vaccinated1,delta_vaccinated2,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_tested,delta7_vaccinated1,delta7_vaccinated2,total_confirmed,total_deceased,total_recovered,total_tested,total_vaccinated1,total_vaccinated2
PY,2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-01,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-02,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PY,2020-04-07,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-10,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PY,2020-04-18,0.0,0.0,3.0,1207.0,0.0,0.0,0.0,0.0,3.0,1207.0,0.0,0.0,7.0,0.0,4.0,1207.0,0.0,0.0
PY,2020-04-19,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,3.0,1245.0,0.0,0.0,7.0,0.0,4.0,1245.0,0.0,0.0
PY,2020-04-20,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,3.0,1272.0,0.0,0.0,7.0,0.0,4.0,1272.0,0.0,0.0
PY,2020-04-21,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,3.0,1319.0,0.0,0.0,7.0,0.0,4.0,1319.0,0.0,0.0
PY,2020-04-22,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,3.0,1473.0,0.0,0.0,7.0,0.0,4.0,1473.0,0.0,0.0
PY,2020-04-23,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,1548.0,0.0,0.0,7.0,0.0,4.0,1548.0,0.0,0.0
PY,2020-04-24,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,3.0,1704.0,0.0,0.0,7.0,0.0,4.0,1704.0,0.0,0.0
PY,2020-04-25,1.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,0.0,657.0,0.0,0.0,8.0,0.0,4.0,1864.0,0.0,0.0
PY,2020-04-26,0.0,0.0,0.0,113.0,0.0,0.0,1.0,0.0,0.0,732.0,0.0,0.0,8.0,0.0,4.0,1977.0,0.0,0.0
PY,2020-04-27,0.0,0.0,1.0,37.0,0.0,0.0,1.0,0.0,1.0,742.0,0.0,0.0,8.0,0.0,5.0,2014.0,0.0,0.0
PY,2020-04-28,0.0,0.0,0.0,142.0,0.0,0.0,1.0,0.0,1.0,837.0,0.0,0.0,8.0,0.0,5.0,2156.0,0.0,0.0
PY,2020-04-29,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,1.0,755.0,0.0,0.0,8.0,0.0,5.0,2228.0,0.0,0.0
PY,2020-04-30,0.0,0.0,0.0,125.0,0.0,0.0,1.0,0.0,1.0,805.0,0.0,0.0,8.0,0.0,5.0,2353.0,0.0,0.0
PY,2020-05-01,0.0,0.0,0.0,345.0,0.0,0.0,1.0,0.0,1.0,994.0,0.0,0.0,8.0,0.0,5.0,2698.0,0.0,0.0
PY,2020-05-02,1.0,0.0,0.0,292.0,0.0,0.0,1.0,0.0,1.0,1126.0,0.0,0.0,9.0,0.0,5.0,2990.0,0.0,0.0
PY,2020-05-03,0.0,0.0,1.0,165.0,0.0,0.0,1.0,0.0,2.0,1178.0,0.0,0.0,9.0,0.0,6.0,3155.0,0.0,0.0
PY,2020-05-04,0.0,0.0,0.0,126.0,0.0,0.0,1.0,0.0,1.0,1267.0,0.0,0.0,9.0,0.0,6.0,3281.0,0.0,0.0
PY,2020-05-05,0.0,0.0,0.0,279.0,0.0,0.0,1.0,0.0,1.0,1404.0,0.0,0.0,9.0,0.0,6.0,3560.0,0.0,0.0
PY,2020-05-06,0.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,1.0,1413.0,0.0,0.0,9.0,0.0,6.0,3641.0,0.0,0.0
PY,2020-05-07,0.0,0.0,0.0,225.0,0.0,0.0,1.0,0.0,1.0,1513.0,0.0,0.0,9.0,0.0,6.0,3866.0,0.0,0.0
PY,2020-05-08,1.0,0.0,2.0,245.0,0.0,0.0,2.0,0.0,3.0,1413.0,0.0,0.0,10.0,0.0,8.0,4111.0,0.0,0.0
PY,2020-05-09,0.0,0.0,0.0,155.0,0.0,0.0,1.0,0.0,3.0,1276.0,0.0,0.0,10.0,0.0,8.0,4266.0,0.0,0.0
PY,2020-05-10,2.0,0.0,1.0,98.0,0.0,0.0,3.0,0.0,3.0,1209.0,0.0,0.0,12.0,0.0,9.0,4364.0,0.0,0.0
PY,2020-05-11,0.0,0.0,0.0,122.0,0.0,0.0,3.0,0.0,3.0,1205.0,0.0,0.0,12.0,0.0,9.0,4486.0,0.0,0.0
PY,2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,926.0,0.0,0.0,12.0,0.0,9.0,4486.0,0.0,0.0
PY,2020-05-13,1.0,0.0,0.0,433.0,0.0,0.0,4.0,0.0,3.0,1278.0,0.0,0.0,13.0,0.0,9.0,4919.0,0.0,0.0
PY,2020-05-14,3.0,0.0,0.0,193.0,0.0,0.0,7.0,0.0,3.0,1246.0,0.0,0.0,16.0,0.0,9.0,5112.0,0.0,0.0
PY,2020-05-15,0.0,0.0,0.0,200.0,0.0,0.0,6.0,0.0,1.0,1201.0,0.0,0.0,16.0,0.0,9.0,5312.0,0.0,0.0
PY,2020-05-16,1.0,0.0,0.0,172.0,0.0,0.0,7.0,0.0,1.0,1218.0,0.0,0.0,17.0,0.0,9.0,5484.0,0.0,0.0
PY,2020-05-17,0.0,0.0,0.0,135.0,0.0,0.0,5.0,0.0,0.0,1255.0,0.0,0.0,17.0,0.0,9.0,5619.0,0.0,0.0
PY,2020-05-18,0.0,0.0,0.0,135.0,0.0,0.0,5.0,0.0,0.0,1268.0,0.0,0.0,17.0,0.0,9.0,5754.0,0.0,0.0
PY,2020-05-19,5.0,0.0,1.0,75.0,0.0,0.0,10.0,0.0,1.0,1343.0,0.0,0.0,22.0,0.0,10.0,5829.0,0.0,0.0
PY,2020-05-20,1.0,0.0,0.0,131.0,0.0,0.0,10.0,0.0,1.0,1041.0,0.0,0.0,23.0,0.0,10.0,5960.0,0.0,0.0
PY,2020-05-21,0.0,0.0,0.0,146.0,0.0,0.0,7.0,0.0,1.0,994.0,0.0,0.0,23.0,0.0,10.0,6106.0,0.0,0.0
PY,2020-05-22,3.0,0.0,0.0,127.0,0.0,0.0,10.0,0.0,1.0,921.0,0.0,0.0,26.0,0.0,10.0,6233.0,0.0,0.0
PY,2020-05-23,0.0,0.0,0.0,116.0,0.0,0.0,9.0,0.0,1.0,865.0,0.0,0.0,26.0,0.0,10.0,6349.0,0.0,0.0
PY,2020-05-24,15.0,0.0,2.0,187.0,0.0,0.0,24.0,0.0,3.0,917.0,0.0,0.0,41.0,0.0,12.0,6536.0,0.0,0.0
PY,2020-05-25,8.0,0.0,5.0,70.0,0.0,0.0,32.0,0.0,8.0,852.0,0.0,0.0,49.0,0.0,17.0,6606.0,0.0,0.0
PY,2020-05-26,0.0,0.0,0.0,71.0,0.0,0.0,27.0,0.0,7.0,848.0,0.0,0.0,49.0,0.0,17.0,6677.0,0.0,0.0
PY,2020-05-27,0.0,0.0,0.0,131.0,0.0,0.0,26.0,0.0,7.0,848.0,0.0,0.0,49.0,0.0,17.0,6808.0,0.0,0.0
PY,2020-05-28,4.0,0.0,0.0,109.0,0.0,0.0,30.0,0.0,7.0,811.0,0.0,0.0,53.0,0.0,17.0,6917.0,0.0,0.0
PY,2020-05-29,4.0,0.0,6.0,126.0,0.0,0.0,31.0,0.0,13.0,810.0,0.0,0.0,57.0,0.0,23.0,7043.0,0.0,0.0
PY,2020-05-30,0.0,0.0,0.0,121.0,0.0,0.0,31.0,0.0,13.0,815.0,0.0,0.0,57.0,0.0,23.0,7164.0,0.0,0.0
PY,2020-05-31,13.0,0.0,2.0,91.0,0.0,0.0,29.0,0.0,13.0,719.0,0.0,0.0,70.0,0.0,25.0,7255.0,0.0,0.0
PY,2020-06-01,9.0,0.0,0.0,99.0,0.0,0.0,30.0,0.0,8.0,748.0,0.0,0.0,79.0,0.0,25.0,7354.0,0.0,0.0
PY,2020-06-02,0.0,0.0,0.0,90.0,0.0,0.0,30.0,0.0,8.0,767.0,0.0,0.0,79.0,0.0,25.0,7444.0,0.0,0.0
PY,2020-06-03,11.0,0.0,8.0,132.0,0.0,0.0,41.0,0.0,16.0,768.0,0.0,0.0,90.0,0.0,33.0,7576.0,0.0,0.0
PY,2020-06-04,9.0,0.0,4.0,218.0,0.0,0.0,46.0,0.0,20.0,877.0,0.0,0.0,99.0,0.0,37.0,7794.0,0.0,0.0
PY,2020-06-05,5.0,0.0,6.0,169.0,0.0,0.0,47.0,0.0,20.0,920.0,0.0,0.0,104.0,0.0,43.0,7963.0,0.0,0.0
PY,2020-06-06,3.0,0.0,5.0,155.0,0.0,0.0,50.0,0.0,25.0,954.0,0.0,0.0,107.0,0.0,48.0,8118.0,0.0,0.0
PY,2020-06-07,12.0,0.0,1.0,156.0,0.0,0.0,49.0,0.0,24.0,1019.0,0.0,0.0,119.0,0.0,49.0,8274.0,0.0,0.0
PY,2020-06-08,9.0,0.0,4.0,198.0,0.0,0.0,49.0,0.0,28.0,1118.0,0.0,0.0,128.0,0.0,53.0,8472.0,0.0,0.0
PY,2020-06-09,4.0,0.0,2.0,280.0,0.0,0.0,53.0,0.0,30.0,1308.0,0.0,0.0,132.0,0.0,55.0,8752.0,0.0,0.0
PY,2020-06-10,12.0,0.0,5.0,202.0,0.0,0.0,54.0,0.0,27.0,1378.0,0.0,0.0,144.0,0.0,60.0,8954.0,0.0,0.0
PY,2020-06-11,13.0,2.0,7.0,296.0,0.0,0.0,58.0,2.0,30.0,1456.0,0.0,0.0,157.0,2.0,67.0,9250.0,0.0,0.0
PY,2020-06-12,6.0,1.0,9.0,408.0,0.0,0.0,59.0,3.0,33.0,1695.0,0.0,0.0,163.0,3.0,76.0,9658.0,0.0,0.0
PY,2020-06-13,13.0,0.0,6.0,350.0,0.0,0.0,69.0,3.0,34.0,1890.0,0.0,0.0,176.0,3.0,82.0,10008.0,0.0,0.0
PY,2020-06-14,18.0,1.0,9.0,313.0,0.0,0.0,75.0,4.0,42.0,2047.0,0.0,0.0,194.0,4.0,91.0,10321.0,0.0,0.0
PY,2020-06-15,8.0,0.0,4.0,165.0,0.0,0.0,74.0,4.0,42.0,2014.0,0.0,0.0,202.0,4.0,95.0,10486.0,0.0,0.0
PY,2020-06-16,14.0,0.0,4.0,443.0,0.0,0.0,84.0,4.0,44.0,2177.0,0.0,0.0,216.0,4.0,99.0,10929.0,0.0,0.0
PY,2020-06-17,29.0,1.0,10.0,427.0,0.0,0.0,101.0,5.0,49.0,2402.0,0.0,0.0,245.0,5.0,109.0,11356.0,0.0,0.0
PY,2020-06-18,26.0,1.0,7.0,323.0,0.0,0.0,114.0,4.0,49.0,2429.0,0.0,0.0,271.0,6.0,116.0,11679.0,0.0,0.0
PY,2020-06-19,16.0,1.0,2.0,313.0,0.0,0.0,124.0,4.0,42.0,2334.0,0.0,0.0,287.0,7.0,118.0,11992.0,0.0,0.0
PY,2020-06-20,51.0,0.0,13.0,417.0,0.0,0.0,162.0,4.0,49.0,2401.0,0.0,0.0,338.0,7.0,131.0,12409.0,0.0,0.0
PY,2020-06-21,28.0,1.0,9.0,372.0,0.0,0.0,172.0,4.0,49.0,2460.0,0.0,0.0,366.0,8.0,140.0,12781.0,0.0,0.0
PY,2020-06-22,17.0,0.0,9.0,256.0,0.0,0.0,181.0,4.0,54.0,2551.0,0.0,0.0,383.0,8.0,149.0,13037.0,0.0,0.0
PY,2020-06-23,19.0,1.0,16.0,398.0,0.0,0.0,186.0,5.0,66.0,2506.0,0.0,0.0,402.0,9.0,165.0,13435.0,0.0,0.0
PY,2020-06-24,59.0,0.0,11.0,426.0,0.0,0.0,216.0,4.0,67.0,2505.0,0.0,0.0,461.0,9.0,176.0,13861.0,0.0,0.0
PY,2020-06-25,41.0,0.0,11.0,406.0,0.0,0.0,231.0,3.0,71.0,2588.0,0.0,0.0,502.0,9.0,187.0,14267.0,0.0,0.0
PY,2020-06-26,32.0,0.0,16.0,422.0,0.0,0.0,247.0,2.0,85.0,2697.0,0.0,0.0,534.0,9.0,203.0,14689.0,0.0,0.0
PY,2020-06-27,85.0,1.0,18.0,536.0,0.0,0.0,281.0,3.0,90.0,2816.0,0.0,0.0,619.0,10.0,221.0,15225.0,0.0,0.0
PY,2020-06-28,29.0,1.0,31.0,667.0,0.0,0.0,282.0,3.0,112.0,3111.0,0.0,0.0,648.0,11.0,252.0,15892.0,0.0,0.0
PY,2020-06-29,42.0,0.0,10.0,587.0,0.0,0.0,307.0,3.0,113.0,3442.0,0.0,0.0,690.0,11.0,262.0,16479.0,0.0,0.0
PY,2020-06-30,24.0,1.0,10.0,802.0,0.0,0.0,312.0,3.0,107.0,3846.0,0.0,0.0,714.0,12.0,272.0,17281.0,0.0,0.0
PY,2020-07-01,25.0,0.0,29.0,811.0,0.0,0.0,278.0,3.0,125.0,4231.0,0.0,0.0,739.0,12.0,301.0,18092.0,0.0,0.0
PY,2020-07-02,63.0,0.0,30.0,699.0,0.0,0.0,300.0,3.0,144.0,4524.0,0.0,0.0,802.0,12.0,331.0,18791.0,0.0,0.0
PY,2020-07-03,22.0,1.0,53.0,769.0,0.0,0.0,290.0,4.0,181.0,4871.0,0.0,0.0,824.0,13.0,384.0,19560.0,0.0,0.0
PY,2020-07-04,80.0,1.0,21.0,626.0,0.0,0.0,285.0,4.0,184.0,4961.0,0.0,0.0,904.0,14.0,405.0,20186.0,0.0,0.0
PY,2020-07-05,42.0,0.0,43.0,592.0,0.0,0.0,298.0,3.0,196.0,4886.0,0.0,0.0,946.0,14.0,448.0,20778.0,0.0,0.0
PY,2020-07-06,65.0,0.0,32.0,604.0,0.0,0.0,321.0,3.0,218.0,4903.0,0.0,0.0,1011.0,14.0,480.0,21382.0,0.0,0.0
PY,2020-07-07,30.0,0.0,37.0,673.0,0.0,0.0,327.0,2.0,245.0,4774.0,0.0,0.0,1041.0,14.0,517.0,22055.0,0.0,0.0
PY,2020-07-08,110.0,0.0,67.0,688.0,0.0,0.0,412.0,2.0,283.0,4651.0,0.0,0.0,1151.0,14.0,584.0,22743.0,0.0,0.0
PY,2020-07-09,49.0,2.0,35.0,772.0,0.0,0.0,398.0,4.0,288.0,4724.0,0.0,0.0,1200.0,16.0,619.0,23515.0,0.0,0.0
PY,2020-07-10,72.0,1.0,18.0,970.0,0.0,0.0,448.0,4.0,253.0,4925.0,0.0,0.0,1272.0,17.0,637.0,24485.0,0.0,0.0
PY,2020-07-11,65.0,1.0,53.0,857.0,0.0,0.0,433.0,4.0,285.0,5156.0,0.0,0.0,1337.0,18.0,690.0,25342.0,0.0,0.0
PY,2020-07-12,81.0,0.0,49.0,866.0,0.0,0.0,472.0,4.0,291.0,5430.0,0.0,0.0,1418.0,18.0,739.0,26208.0,0.0,0.0
PY,2020-07-13,50.0,0.0,46.0,384.0,0.0,0.0,457.0,4.0,305.0,5210.0,0.0,0.0,1468.0,18.0,785.0,26592.0,0.0,0.0
PY,2020-07-14,63.0,0.0,44.0,637.0,0.0,0.0,490.0,4.0,312.0,5174.0,0.0,0.0,1531.0,18.0,829.0,27229.0,0.0,0.0
PY,2020-07-15,65.0,3.0,60.0,687.0,0.0,0.0,445.0,7.0,305.0,5173.0,0.0,0.0,1596.0,21.0,889.0,27916.0,0.0,0.0
PY,2020-07-16,147.0,1.0,58.0,1079.0,0.0,0.0,543.0,6.0,328.0,5480.0,0.0,0.0,1743.0,22.0,947.0,28995.0,0.0,0.0
PY,2020-07-17,89.0,3.0,67.0,856.0,0.0,0.0,560.0,8.0,377.0,5366.0,0.0,0.0,1832.0,25.0,1014.0,29851.0,0.0,0.0
PY,2020-07-18,58.0,3.0,48.0,801.0,0.0,0.0,553.0,10.0,372.0,5310.0,0.0,0.0,1890.0,28.0,1062.0,30652.0,0.0,0.0
PY,2020-07-19,109.0,0.0,92.0,768.0,0.0,0.0,581.0,10.0,415.0,5212.0,0.0,0.0,1999.0,28.0,1154.0,31420.0,0.0,0.0
PY,2020-07-20,93.0,1.0,111.0,527.0,0.0,0.0,624.0,11.0,480.0,5355.0,0.0,0.0,2092.0,29.0,1265.0,31947.0,0.0,0.0
PY,2020-07-21,87.0,1.0,53.0,521.0,0.0,0.0,648.0,12.0,489.0,5239.0,0.0,0.0,2179.0,30.0,1318.0,32468.0,0.0,0.0
PY,2020-07-22,121.0,1.0,51.0,628.0,0.0,0.0,704.0,10.0,480.0,5180.0,0.0,0.0,2300.0,31.0,1369.0,33096.0,0.0,0.0
PY,2020-07-23,120.0,3.0,31.0,562.0,0.0,0.0,677.0,12.0,453.0,4663.0,0.0,0.0,2420.0,34.0,1400.0,33658.0,0.0,0.0
PY,2020-07-24,95.0,1.0,83.0,647.0,0.0,0.0,683.0,10.0,469.0,4454.0,0.0,0.0,2515.0,35.0,1483.0,34305.0,0.0,0.0
PY,2020-07-25,139.0,3.0,78.0,775.0,0.0,0.0,764.0,10.0,499.0,4428.0,0.0,0.0,2654.0,38.0,1561.0,35080.0,0.0,0.0
PY,2020-07-26,133.0,2.0,84.0,624.0,0.0,0.0,788.0,12.0,491.0,4284.0,0.0,0.0,2787.0,40.0,1645.0,35704.0,0.0,0.0
PY,2020-07-27,85.0,3.0,75.0,584.0,0.0,0.0,780.0,14.0,455.0,4341.0,0.0,0.0,2872.0,43.0,1720.0,36288.0,0.0,0.0
PY,2020-07-28,139.0,4.0,62.0,874.0,0.0,0.0,832.0,17.0,464.0,4694.0,0.0,0.0,3011.0,47.0,1782.0,37162.0,0.0,0.0
PY,2020-07-29,166.0,0.0,92.0,837.0,0.0,0.0,877.0,16.0,505.0,4903.0,0.0,0.0,3177.0,47.0,1874.0,37999.0,0.0,0.0
PY,2020-07-30,121.0,1.0,84.0,735.0,0.0,0.0,878.0,14.0,558.0,5076.0,0.0,0.0,3298.0,48.0,1958.0,38734.0,0.0,0.0
PY,2020-07-31,174.0,1.0,142.0,973.0,0.0,0.0,957.0,14.0,617.0,5402.0,0.0,0.0,3472.0,49.0,2100.0,39707.0,0.0,0.0
PY,2020-08-01,134.0,2.0,98.0,945.0,0.0,0.0,952.0,13.0,637.0,5572.0,0.0,0.0,3606.0,51.0,2198.0,40652.0,0.0,0.0
PY,2020-08-02,200.0,1.0,111.0,888.0,0.0,0.0,1019.0,12.0,664.0,5836.0,0.0,0.0,3806.0,52.0,2309.0,41540.0,0.0,0.0
PY,2020-08-03,176.0,4.0,102.0,-55.0,0.0,0.0,1110.0,13.0,691.0,5197.0,0.0,0.0,3982.0,56.0,2411.0,41485.0,0.0,0.0
PY,2020-08-04,165.0,2.0,126.0,1649.0,0.0,0.0,1136.0,11.0,755.0,5972.0,0.0,0.0,4147.0,58.0,2537.0,43134.0,0.0,0.0
PY,2020-08-05,286.0,7.0,131.0,1024.0,0.0,0.0,1256.0,18.0,794.0,6159.0,0.0,0.0,4433.0,65.0,2668.0,44158.0,0.0,0.0
PY,2020-08-06,188.0,5.0,140.0,940.0,0.0,0.0,1323.0,22.0,850.0,6364.0,0.0,0.0,4621.0,70.0,2808.0,45098.0,0.0,0.0
PY,2020-08-07,241.0,5.0,106.0,856.0,0.0,0.0,1390.0,26.0,814.0,6247.0,0.0,0.0,4862.0,75.0,2914.0,45954.0,0.0,0.0
PY,2020-08-08,261.0,5.0,140.0,924.0,0.0,0.0,1517.0,29.0,856.0,6226.0,0.0,0.0,5123.0,80.0,3054.0,46878.0,0.0,0.0
PY,2020-08-09,259.0,7.0,147.0,958.0,0.0,0.0,1576.0,35.0,892.0,6296.0,0.0,0.0,5382.0,87.0,3201.0,47836.0,0.0,0.0
PY,2020-08-10,242.0,2.0,154.0,912.0,0.0,0.0,1642.0,33.0,944.0,7263.0,0.0,0.0,5624.0,89.0,3355.0,48748.0,0.0,0.0
PY,2020-08-11,276.0,2.0,177.0,967.0,0.0,0.0,1753.0,33.0,995.0,6581.0,0.0,0.0,5900.0,91.0,3532.0,49715.0,0.0,0.0
PY,2020-08-12,481.0,5.0,144.0,1227.0,0.0,0.0,1948.0,31.0,1008.0,6784.0,0.0,0.0,6381.0,96.0,3676.0,50942.0,0.0,0.0
PY,2020-08-13,299.0,6.0,152.0,1080.0,0.0,0.0,2059.0,32.0,1020.0,6924.0,0.0,0.0,6680.0,102.0,3828.0,52022.0,0.0,0.0
PY,2020-08-14,315.0,4.0,181.0,1481.0,0.0,0.0,2133.0,31.0,1095.0,7549.0,0.0,0.0,6995.0,106.0,4009.0,53503.0,0.0,0.0
PY,2020-08-15,359.0,0.0,215.0,1349.0,0.0,0.0,2231.0,26.0,1170.0,7974.0,0.0,0.0,7354.0,106.0,4224.0,54852.0,0.0,0.0
PY,2020-08-16,378.0,4.0,219.0,1085.0,0.0,0.0,2350.0,23.0,1242.0,8101.0,0.0,0.0,7732.0,110.0,4443.0,55937.0,0.0,0.0
PY,2020-08-17,297.0,4.0,184.0,1088.0,0.0,0.0,2405.0,25.0,1272.0,8277.0,0.0,0.0,8029.0,114.0,4627.0,57025.0,0.0,0.0
PY,2020-08-18,367.0,9.0,282.0,1510.0,0.0,0.0,2496.0,32.0,1377.0,8820.0,0.0,0.0,8396.0,123.0,4909.0,58535.0,0.0,0.0
PY,2020-08-19,356.0,6.0,403.0,1222.0,0.0,0.0,2371.0,33.0,1636.0,8815.0,0.0,0.0,8752.0,129.0,5312.0,59757.0,0.0,0.0
PY,2020-08-20,540.0,8.0,322.0,1586.0,0.0,0.0,2612.0,35.0,1806.0,9321.0,0.0,0.0,9292.0,137.0,5634.0,61343.0,0.0,0.0
PY,2020-08-21,302.0,6.0,300.0,1070.0,0.0,0.0,2599.0,37.0,1925.0,8910.0,0.0,0.0,9594.0,143.0,5934.0,62413.0,0.0,0.0
PY,2020-08-22,518.0,8.0,373.0,1177.0,0.0,0.0,2758.0,45.0,2083.0,8738.0,0.0,0.0,10112.0,151.0,6307.0,63590.0,0.0,0.0
PY,2020-08-23,410.0,8.0,350.0,1062.0,0.0,0.0,2790.0,49.0,2214.0,8715.0,0.0,0.0,10522.0,159.0,6657.0,64652.0,0.0,0.0
PY,2020-08-24,337.0,5.0,285.0,1117.0,0.0,0.0,2830.0,50.0,2315.0,8744.0,0.0,0.0,10859.0,164.0,6942.0,65769.0,0.0,0.0
PY,2020-08-25,567.0,8.0,331.0,1532.0,0.0,0.0,3030.0,49.0,2364.0,8766.0,0.0,0.0,11426.0,172.0,7273.0,67301.0,0.0,0.0
PY,2020-08-26,504.0,8.0,213.0,1587.0,0.0,0.0,3178.0,51.0,2174.0,9131.0,0.0,0.0,11930.0,180.0,7486.0,68888.0,0.0,0.0
PY,2020-08-27,504.0,10.0,275.0,1338.0,0.0,0.0,3142.0,53.0,2127.0,8883.0,0.0,0.0,12434.0,190.0,7761.0,70226.0,0.0,0.0
PY,2020-08-28,590.0,9.0,319.0,1497.0,0.0,0.0,3430.0,56.0,2146.0,9310.0,0.0,0.0,13024.0,199.0,8080.0,71723.0,0.0,0.0
PY,2020-08-29,532.0,12.0,431.0,1442.0,0.0,0.0,3444.0,60.0,2204.0,9575.0,0.0,0.0,13556.0,211.0,8511.0,73165.0,0.0,0.0
PY,2020-08-30,571.0,10.0,457.0,1866.0,0.0,0.0,3605.0,62.0,2311.0,10379.0,0.0,0.0,14127.0,221.0,8968.0,75031.0,0.0,0.0
PY,2020-08-31,284.0,7.0,366.0,1074.0,0.0,0.0,3552.0,64.0,2392.0,10336.0,0.0,0.0,14411.0,228.0,9334.0,76105.0,0.0,0.0
PY,2020-09-01,355.0,12.0,341.0,1323.0,0.0,0.0,3340.0,68.0,2402.0,10127.0,0.0,0.0,14766.0,240.0,9675.0,77428.0,0.0,0.0
PY,2020-09-02,391.0,13.0,293.0,1306.0,0.0,0.0,3227.0,73.0,2482.0,9846.0,0.0,0.0,15157.0,253.0,9968.0,78734.0,0.0,0.0
PY,2020-09-03,424.0,7.0,311.0,1467.0,0.0,0.0,3147.0,70.0,2518.0,9975.0,0.0,0.0,15581.0,260.0,10279.0,80201.0,0.0,0.0
